0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
59,59,60,62,61,58,60,65,65,58,55,58,61,60,60,62,60,58,59,63,62,57,55,57,62,60,60,61,60,58,58,60,59,56,55,57,62,60,60,60,60,58,58,59,59,57,57,58,62,60,60,60,60,59,58,58,61,60,59,59,61,61,60,60,60,59,58,58,61,61,61,60,61,62,62,61,59,59,58,58,59,59,60,61,61,62,63,61,59,58,58,57,57,57,59,61,63,62,61,61,61,60,59,59,60,57,57,61,60,60,61,61,61,61,59,58,58,56,56,60,59,60,61,61,61,60,58,57,57,55,56,59,60,60,60,60,60,59,58,57,57,56,56,60,2
60,59,58,57,58,59,61,61,56,53,56,62,60,59,58,59,58,59,59,58,54,53,56,60,59,58,58,59,60,61,59,55,53,54,57,59,58,57,56,57,60,62,60,56,55,57,59,58,58,56,54,54,58,60,60,57,57,59,59,56,59,57,55,54,55,58,59,57,57,59,58,54,61,60,59,57,56,58,59,58,58,58,56,54,63,63,62,60,58,60,61,60,59,58,57,55,63,60,58,58,58,57,57,56,58,59,59,58,62,59,57,57,57,57,56,56,58,60,58,55,61,59,57,57,59,59,58,57,60,63,60,55,61,60,58,57,60,61,59,56,58,62,62,58,2
61,59,58,56,56,61,63,61,57,55,56,59,60,60,59,57,55,57,58,55,51,52,55,59,59,60,61,58,54,55,55,52,50,52,56,59,57,60,62,59,54,56,58,55,55,56,59,60,56,60,62,58,54,57,61,59,57,58,61,61,56,59,61,56,52,57,61,59,55,57,60,61,56,59,60,55,52,57,60,57,56,57,59,59,55,59,61,56,53,59,62,58,60,60,58,57,59,59,60,61,60,58,57,58,59,60,60,57,57,58,60,61,58,53,52,53,59,59,58,57,53,57,61,64,61,58,57,58,60,59,59,59,52,55,61,65,66,64,64,65,62,61,61,62,2
60,57,57,59,61,63,63,60,55,54,55,58,59,56,55,57,61,62,61,58,55,54,56,58,59,55,55,56,60,60,59,57,56,56,58,59,58,55,56,59,58,57,57,57,58,59,59,59,59,57,58,61,58,58,58,59,59,59,58,56,60,59,59,60,60,60,60,60,60,58,56,54,59,59,59,60,60,60,60,60,59,58,57,57,56,58,59,60,59,59,59,58,58,59,60,61,57,59,59,58,58,57,56,57,58,59,57,55,57,59,60,60,60,59,58,58,58,58,57,56,59,60,61,63,61,61,61,60,58,56,57,58,61,60,61,63,62,62,62,61,58,56,58,61,2
60,61,60,56,56,60,60,56,56,57,57,58,61,60,58,57,57,58,58,56,56,57,58,58,60,57,55,56,58,57,56,56,57,59,60,60,57,56,54,55,57,58,57,55,58,59,60,60,57,58,57,56,57,59,58,55,57,57,58,59,59,62,61,58,58,60,59,55,54,55,56,57,57,60,60,59,58,58,57,56,55,57,57,55,53,55,57,58,57,55,56,58,58,60,59,54,53,54,56,59,59,55,54,58,61,63,63,57,57,54,56,60,61,59,56,56,61,61,58,54,60,56,58,63,61,60,58,55,58,59,54,51,61,57,61,64,59,57,59,57,56,58,53,48,2
61,63,60,56,58,55,53,53,54,52,47,44,59,60,60,59,58,54,52,54,53,47,43,42,57,56,58,61,58,53,51,53,50,42,38,39,57,54,56,61,60,54,50,49,47,42,39,39,58,56,57,60,61,55,48,43,43,44,42,39,57,56,57,59,56,50,41,36,37,41,41,38,54,54,55,56,52,46,38,34,35,38,39,39,50,51,53,54,53,47,40,38,38,39,41,44,51,51,52,50,47,46,44,42,41,42,44,45,54,55,51,46,41,41,40,40,40,41,41,41,55,54,46,41,38,37,38,40,40,40,38,37,49,47,40,40,41,40,39,41,41,40,39,38,2
39,38,38,40,39,37,40,44,45,43,41,40,38,37,36,37,36,35,38,43,49,46,45,43,39,38,39,39,38,35,36,40,48,46,46,44,41,42,44,45,43,39,38,39,43,42,43,43,40,42,45,46,45,42,40,40,40,40,41,41,39,40,41,42,41,41,41,42,41,41,42,42,40,41,41,41,40,40,41,41,43,42,43,42,43,44,45,43,42,40,39,39,43,42,42,41,42,40,41,42,42,44,43,37,43,44,46,44,39,39,42,43,42,44,44,41,43,43,43,42,38,40,43,43,41,42,45,44,43,41,41,40,40,42,44,42,40,41,43,43,44,41,40,40,2
38,40,43,44,44,45,46,45,46,47,48,47,40,41,43,43,42,43,44,44,46,49,51,51,41,41,43,43,42,44,45,45,46,48,48,48,40,41,44,45,42,44,45,45,45,45,44,42,40,41,45,46,41,43,44,43,44,46,47,46,39,41,45,47,45,45,44,43,44,48,51,52,38,39,44,46,48,47,46,44,45,48,51,52,37,38,43,45,45,46,46,46,47,49,51,51,43,46,46,42,43,43,44,47,49,48,50,56,42,46,48,44,45,48,49,49,49,48,50,55,42,47,49,46,48,52,53,50,49,48,49,53,42,47,49,45,47,53,53,49,48,49,49,49,2
47,47,48,50,50,51,52,54,51,52,54,56,49,49,50,52,52,51,52,53,52,53,55,57,49,49,51,53,53,52,51,52,53,54,55,56,46,47,50,53,54,52,51,51,54,55,55,54,46,47,50,54,55,53,52,51,53,56,57,55,49,50,52,55,56,54,53,53,52,56,59,60,51,50,52,54,56,55,54,55,54,55,58,60,49,48,50,53,55,55,56,56,56,54,55,57,54,51,51,53,53,52,52,55,56,53,54,58,55,52,51,54,54,52,51,53,57,53,53,58,54,52,53,55,56,54,53,54,57,53,52,57,51,52,54,56,55,54,55,58,56,53,53,56,2
56,54,55,58,60,57,53,53,55,55,56,60,57,56,54,54,59,60,59,58,59,58,58,61,57,56,54,51,56,61,63,62,63,62,62,63,54,55,54,52,54,60,61,60,63,65,65,64,54,56,57,56,58,61,60,58,62,66,66,64,59,58,59,60,63,65,62,59,62,66,66,64,61,60,60,61,64,66,64,63,65,67,66,66,59,59,60,62,61,65,66,65,67,67,66,67,60,57,58,63,63,63,64,66,66,64,65,68,61,60,60,63,63,63,64,65,66,66,66,67,61,60,60,62,64,64,64,64,66,67,66,65,58,58,59,61,64,66,66,64,65,66,66,64,2
66,66,66,66,67,69,72,74,69,69,68,67,69,69,68,68,69,70,70,70,68,68,67,67,68,68,67,68,69,69,67,65,66,67,67,68,68,66,66,68,70,70,68,66,66,67,68,69,70,68,67,69,71,73,71,69,67,68,69,71,71,69,68,68,70,71,70,69,69,70,71,72,69,68,67,68,69,70,69,68,70,70,72,74,68,67,68,69,70,71,70,70,70,71,73,74,70,68,68,69,69,69,71,74,72,68,67,71,69,68,68,68,68,68,70,71,73,69,67,67,68,68,68,67,67,68,69,68,72,71,69,67,66,68,68,67,68,69,69,67,69,72,72,70,2
69,72,71,69,74,72,73,74,74,71,69,69,70,72,73,71,71,72,73,73,72,70,70,71,70,73,74,73,69,72,73,71,70,70,72,74,71,73,73,73,69,72,72,70,70,73,75,76,71,72,72,73,72,72,71,70,72,76,77,75,72,70,71,72,73,72,71,71,74,77,76,74,72,70,70,71,73,72,72,74,75,75,74,73,72,69,69,72,73,72,73,75,75,73,72,73,71,69,70,73,73,72,73,74,74,73,73,75,67,67,70,74,75,74,73,74,73,72,73,76,66,68,72,75,76,74,73,73,72,72,74,77,70,71,74,75,74,74,73,72,72,73,75,77,2
72,71,71,71,71,70,71,72,79,78,77,76,73,71,71,72,73,73,73,74,77,76,75,76,76,73,72,73,75,75,74,73,74,73,73,75,78,75,74,74,75,74,73,72,74,72,71,74,75,74,74,74,74,72,72,73,75,73,71,72,71,72,73,74,73,72,73,75,76,74,72,73,71,71,71,74,75,75,75,76,75,74,74,76,74,71,71,74,76,77,75,75,73,74,76,79,74,73,74,75,75,75,75,72,74,76,78,78,73,73,75,76,74,74,75,74,77,77,77,77,73,74,76,75,71,71,75,77,80,78,76,75,75,75,75,73,69,71,76,79,79,77,75,75,2
74,73,75,77,78,77,75,73,75,78,79,77,76,75,75,77,77,76,74,72,75,79,81,80,76,76,75,76,77,76,73,73,75,79,81,81,75,75,74,74,77,76,75,75,76,79,80,80,74,74,73,72,76,76,76,77,78,79,79,80,74,74,73,73,75,75,77,79,80,79,80,80,77,76,76,76,77,76,77,79,79,79,79,81,80,79,78,78,80,78,78,79,79,77,78,80,76,76,77,78,79,80,80,78,76,77,79,80,76,76,76,77,78,79,80,79,78,79,79,79,76,77,77,76,77,79,80,80,80,81,80,78,76,77,78,79,78,79,79,80,81,82,81,78,2
57,58,58,57,58,59,59,57,58,60,60,58,61,61,61,60,60,61,61,59,57,59,60,60,64,64,63,62,62,63,62,60,56,57,60,62,58,59,60,60,61,63,62,60,56,56,59,63,61,61,62,62,60,61,63,63,57,57,58,61,64,64,63,60,59,64,66,63,59,58,59,59,64,63,60,55,55,63,66,62,59,60,61,62,62,61,58,55,54,59,64,62,56,59,63,64,60,59,60,59,57,58,62,64,54,57,60,61,58,57,61,62,59,56,59,62,57,59,60,58,58,58,62,63,59,57,58,57,59,60,60,57,61,62,65,65,62,61,60,56,56,57,57,56,2
57,59,59,58,58,58,60,61,61,62,65,64,60,61,62,61,58,56,58,61,60,61,63,63,63,62,62,63,58,56,59,63,61,58,60,62,63,61,60,61,58,57,62,67,63,57,58,62,61,59,59,60,63,61,62,62,59,58,60,61,59,57,58,60,64,60,59,58,56,56,58,59,60,59,61,63,63,59,58,58,56,57,59,60,63,62,62,64,61,57,58,61,61,62,62,61,60,60,61,62,60,57,58,61,61,62,62,61,57,58,61,62,60,57,57,58,57,57,59,58,57,59,62,62,60,58,58,59,56,56,57,57,57,60,61,60,59,58,61,62,60,58,59,59,2
60,60,59,59,59,59,59,60,59,58,58,60,58,58,58,59,59,60,62,63,60,60,59,60,58,59,59,60,60,61,62,63,61,60,58,58,59,60,61,61,61,60,60,61,61,60,57,56,60,61,63,63,61,57,56,57,59,55,54,58,60,60,62,63,61,58,58,59,59,57,57,59,59,58,59,60,60,58,57,58,59,59,60,60,60,58,58,59,59,58,58,58,60,61,61,60,62,60,59,60,60,59,59,59,60,61,62,60,59,58,58,59,58,57,57,57,61,61,61,61,56,56,57,58,57,55,56,57,63,60,60,62,56,57,60,61,59,58,58,60,65,60,59,63,2
61,61,59,59,60,61,58,54,53,57,60,60,60,60,60,59,60,61,59,56,54,56,60,63,58,58,58,58,60,60,60,60,60,59,61,63,56,56,57,56,58,57,59,62,63,60,59,60,60,57,54,53,56,60,57,55,61,62,58,59,61,59,57,57,57,60,58,57,63,65,63,64,60,59,59,60,62,63,60,58,63,65,63,65,58,58,59,60,63,63,61,60,62,63,62,63,58,58,60,61,61,61,61,61,63,63,62,63,62,62,64,65,64,63,63,64,63,61,60,61,65,65,65,66,68,66,65,64,62,59,58,58,66,65,64,64,67,64,63,62,60,58,58,60,2
56,56,59,62,63,62,61,61,60,60,61,62,60,58,58,60,61,59,57,56,57,57,59,60,61,60,60,62,62,61,59,59,57,59,59,58,60,61,62,64,63,61,60,61,61,62,61,57,59,64,67,63,60,61,62,62,62,63,62,61,62,63,63,60,58,59,62,64,62,62,61,60,65,62,59,58,58,58,60,63,61,59,58,59,63,61,58,58,60,61,60,59,60,59,59,60,62,62,61,59,61,63,61,56,60,62,63,63,62,64,63,60,61,64,62,57,58,61,63,62,62,64,64,62,62,62,61,59,59,60,61,60,62,63,64,65,63,61,60,60,63,62,61,61,2
62,60,60,62,62,61,62,61,59,57,59,62,60,59,59,61,61,60,59,61,60,59,60,62,57,58,60,61,61,58,57,60,62,60,59,61,56,58,60,61,62,57,56,59,62,61,59,59,59,58,59,61,59,57,57,59,60,60,59,58,60,61,62,63,58,57,57,58,60,62,62,62,61,62,63,63,59,59,58,58,60,63,64,64,61,62,63,63,62,62,60,59,60,61,61,60,62,61,61,62,63,63,62,60,59,59,58,56,59,57,58,59,61,63,62,60,59,59,57,55,58,57,58,59,61,63,62,59,58,59,58,56,61,61,62,63,62,63,62,58,57,59,59,57,2
62,58,60,62,57,57,59,56,57,59,52,45,63,58,58,59,58,59,59,55,59,57,50,44,62,60,59,60,61,62,59,56,55,52,48,44,59,61,63,63,63,62,59,58,48,47,46,45,60,59,61,62,59,57,55,52,41,41,41,40,60,58,59,60,57,56,54,50,42,41,40,39,64,61,61,60,58,55,52,48,43,41,39,38,62,61,60,59,57,54,49,45,43,42,40,40,55,55,55,55,54,50,44,40,42,42,43,44,55,56,55,53,51,45,38,35,41,42,43,44,56,57,55,51,48,41,35,34,41,41,42,42,51,53,51,47,45,40,36,37,41,41,40,39,2
44,41,38,41,45,42,40,41,42,41,41,42,43,41,40,42,43,41,40,41,42,41,43,45,43,42,41,42,41,40,41,43,43,41,41,44,42,41,42,42,40,40,43,46,45,40,39,41,39,38,39,40,40,42,43,46,46,40,37,42,38,38,40,41,42,42,40,41,43,41,39,42,38,39,40,41,43,41,39,39,42,43,41,40,41,41,40,39,41,41,41,41,44,46,43,39,44,43,40,38,40,43,44,44,45,47,45,41,45,43,41,39,43,44,45,44,43,45,47,45,42,42,42,43,44,43,43,42,41,43,46,45,38,40,44,47,44,41,41,41,40,42,45,44,2
43,44,43,41,41,41,42,41,46,43,42,42,44,44,42,40,42,43,43,43,47,44,44,45,45,46,43,40,43,44,44,45,46,44,45,46,47,48,45,41,43,44,45,47,46,44,45,46,47,47,48,48,46,44,44,46,46,45,45,46,43,45,46,46,46,45,45,44,45,43,42,45,40,42,43,43,45,47,46,43,43,42,44,47,40,42,42,41,43,47,47,43,42,44,48,51,42,44,43,41,42,46,47,45,43,45,49,51,44,46,46,43,42,44,47,48,46,45,46,49,44,47,48,46,42,42,47,51,49,47,47,50,42,46,50,48,43,41,46,52,50,49,50,52,2
43,46,47,43,47,51,50,47,50,52,51,48,45,46,46,43,47,50,49,48,52,55,53,50,45,46,47,45,47,50,50,49,53,55,53,51,45,47,49,48,46,50,50,50,52,52,51,51,46,45,45,45,50,50,49,49,50,50,52,56,48,48,46,45,46,49,50,51,52,50,51,56,50,50,49,48,47,50,52,52,52,50,51,56,51,50,50,52,52,53,52,51,51,50,51,56,51,49,50,51,54,54,52,52,54,53,52,55,51,50,48,47,52,51,50,53,57,56,54,54,52,51,48,47,50,50,50,52,56,55,54,55,52,51,50,50,51,51,50,51,53,52,52,56,2
50,53,55,55,52,50,54,59,56,55,55,57,50,54,57,54,49,48,52,57,57,57,59,59,53,56,58,56,52,50,53,56,58,58,59,59,55,57,59,58,56,55,56,57,58,57,57,58,56,53,52,55,58,59,58,57,54,53,54,58,55,53,53,55,56,56,57,57,56,55,54,56,54,54,55,55,55,54,55,58,58,58,57,57,53,55,57,58,56,54,56,59,59,61,61,60,53,55,59,61,59,56,57,60,60,62,62,60,54,56,59,61,60,58,58,60,60,60,59,58,56,56,57,58,59,58,58,59,59,58,58,58,58,56,55,56,57,57,57,57,58,57,58,60,2
57,56,58,62,64,67,68,65,64,64,64,64,58,57,59,63,64,67,68,66,64,63,64,65,59,59,61,64,64,65,66,66,65,63,64,66,59,60,61,63,65,63,64,66,66,65,65,66,61,61,61,63,64,64,66,66,63,62,64,67,58,59,61,62,64,63,63,64,63,63,63,64,58,60,61,61,63,61,61,64,65,65,63,61,60,62,62,60,61,60,61,65,68,67,64,62,60,62,62,60,61,61,63,66,67,67,66,67,58,60,62,62,63,62,62,63,64,65,68,71,58,59,62,64,63,62,61,62,62,63,66,70,61,60,62,64,62,61,61,62,63,63,64,65,2
66,67,68,67,69,71,71,68,67,71,73,72,67,67,67,68,70,72,72,70,68,70,72,70,68,66,66,68,71,72,72,71,71,71,71,70,69,66,65,68,71,71,71,72,73,72,72,73,70,67,66,68,70,69,67,66,73,74,74,72,67,65,64,65,67,68,67,67,70,72,72,72,64,63,63,66,67,67,67,68,68,70,72,73,63,64,66,69,69,68,68,69,71,72,73,73,66,66,67,68,69,68,69,70,75,76,75,73,69,67,66,66,66,67,69,71,78,78,77,73,69,67,66,66,67,68,68,70,76,78,78,75,67,66,67,69,71,70,68,68,73,76,78,76,2
71,73,74,74,73,74,74,74,73,73,74,75,70,72,74,74,74,76,76,75,74,74,73,72,71,72,72,72,74,76,78,76,76,76,76,75,73,72,72,71,73,76,77,77,77,79,79,78,71,72,73,73,74,73,73,74,75,77,78,78,73,74,74,73,74,73,72,72,74,75,76,77,74,75,75,73,75,74,73,73,74,75,76,76,74,75,74,72,74,74,74,75,76,77,77,77,72,73,73,71,72,73,74,76,77,78,77,76,71,72,73,73,71,72,73,75,76,76,75,74,72,73,75,77,73,73,73,74,75,75,74,73,73,75,78,80,76,75,74,74,74,74,74,74,2
76,74,75,74,72,74,77,78,76,76,76,75,75,74,75,77,77,77,77,75,75,76,76,76,76,75,77,78,78,78,78,76,76,76,76,77,77,76,77,78,76,78,80,79,78,77,76,78,74,72,72,74,76,76,77,79,76,76,78,82,77,75,74,74,75,76,77,79,78,76,77,80,83,80,78,77,77,77,79,81,80,78,78,80,83,81,79,78,77,77,78,80,81,79,79,81,77,76,77,77,76,74,74,76,78,79,80,80,74,74,76,78,76,74,73,75,76,78,80,79,74,76,78,79,78,75,75,76,77,78,80,80,74,75,78,79,77,74,74,76,79,80,81,81,2
76,77,80,82,81,80,79,79,80,81,81,79,77,78,81,83,81,81,79,78,79,81,81,80,78,79,80,80,80,80,80,78,78,80,81,81,79,80,78,76,78,80,80,79,79,80,82,82,81,76,75,78,78,79,80,80,81,82,84,85,80,77,75,76,78,80,82,82,81,81,82,84,81,78,77,77,78,81,84,83,81,80,81,83,81,79,79,80,80,82,83,83,81,80,81,82,79,79,80,82,82,82,80,80,81,81,82,82,78,77,80,82,83,81,79,79,80,82,82,81,79,79,80,81,82,81,80,80,80,80,81,80,81,81,81,81,81,82,82,81,80,79,79,80,2
